id,empresa_sigla,empresa_nome,ano,mes,sigla_aeroporto_origem,nome_aeroporto_origem,uf_aeroporto_origem,regiao_aeroporto_origem,sigla_aeroporto_destino,nome_aeroporto_destino,uf_aeroporto_destino,regiao_aeroporto_destino,natureza,grupo_voo,passageiros_pagos,distancia_km,assentos_total
3306,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBSP,SÃO PAULO,SP,SUDESTE,SBCF,CONFINS,MG,SUDESTE,DOMÉSTICA,REGULAR,24381,94844,29570
3307,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBSP,SÃO PAULO,SP,SUDESTE,SBCG,CAMPO GRANDE,MS,CENTRO-OESTE,DOMÉSTICA,REGULAR,4721,30498,5480
3308,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBSP,SÃO PAULO,SP,SUDESTE,SBCT,SÃO JOSÉ DOS PINHAIS,PR,SUL,DOMÉSTICA,REGULAR,24318,64545,31566
3309,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBSP,SÃO PAULO,SP,SUDESTE,SBCY,VÁRZEA GRANDE,MT,CENTRO-OESTE,DOMÉSTICA,REGULAR,5443,57147,7004
3310,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBSP,SÃO PAULO,SP,SUDESTE,SBFI,FOZ DO IGUAÇU,PR,SUL,DOMÉSTICA,REGULAR,5584,31198,6514
3311,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBSP,SÃO PAULO,SP,SUDESTE,SBFL,FLORIANÓPOLIS,SC,SUL,DOMÉSTICA,REGULAR,15151,52704,17250
3312,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBSP,SÃO PAULO,SP,SUDESTE,SBFZ,FORTALEZA,CE,NORDESTE,DOMÉSTICA,REGULAR,9023,142380,10326
3313,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBSP,SÃO PAULO,SP,SUDESTE,SBGL,RIO DE JANEIRO,RJ,SUDESTE,DOMÉSTICA,REGULAR,368,1080,420
3314,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBSP,SÃO PAULO,SP,SUDESTE,SBGO,GOIÂNIA,GO,CENTRO-OESTE,DOMÉSTICA,REGULAR,15834,99462,19658
3315,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBSP,SÃO PAULO,SP,SUDESTE,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,11,28,176
3316,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBSP,SÃO PAULO,SP,SUDESTE,SBIL,ILHÉUS,BA,NORDESTE,DOMÉSTICA,REGULAR,2399,26544,2940
3317,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBSP,SÃO PAULO,SP,SUDESTE,SBJA,JAGUARUNA,SC,SUL,DOMÉSTICA,REGULAR,3061,12220,3454
3318,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBSP,SÃO PAULO,SP,SUDESTE,SBLO,LONDRINA,PR,SUL,DOMÉSTICA,REGULAR,3457,13740,4890
3319,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBSP,SÃO PAULO,SP,SUDESTE,SBMO,RIO LARGO,AL,NORDESTE,DOMÉSTICA,REGULAR,3378,40908,3690
3320,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBSP,SÃO PAULO,SP,SUDESTE,SBNF,NAVEGANTES,SC,SUL,DOMÉSTICA,REGULAR,13678,40986,15642
3321,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBSP,SÃO PAULO,SP,SUDESTE,SBPA,PORTO ALEGRE,RS,SUL,DOMÉSTICA,REGULAR,31904,187712,37402
3322,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBSP,SÃO PAULO,SP,SUDESTE,SBPS,PORTO SEGURO,BA,NORDESTE,DOMÉSTICA,REGULAR,4320,32596,5054
3323,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBSP,SÃO PAULO,SP,SUDESTE,SBRF,RECIFE,PE,NORDESTE,DOMÉSTICA,REGULAR,5735,83031,6594
3324,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBSP,SÃO PAULO,SP,SUDESTE,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,DOMÉSTICA,REGULAR,41102,125172,48348
3325,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBSP,SÃO PAULO,SP,SUDESTE,SBSG,SÃO GONÇALO DO AMARANTE,RN,NORDESTE,DOMÉSTICA,REGULAR,3389,48804,3648
3326,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBSP,SÃO PAULO,SP,SUDESTE,SBSR,SÃO JOSÉ DO RIO PRETO,SP,SUDESTE,DOMÉSTICA,REGULAR,5010,16419,6786
3327,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBSP,SÃO PAULO,SP,SUDESTE,SBSV,SALVADOR,BA,NORDESTE,DOMÉSTICA,REGULAR,17410,176120,20374
3328,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBSP,SÃO PAULO,SP,SUDESTE,SBTC,UNA,BA,NORDESTE,DOMÉSTICA,REGULAR,785,10980,1586
3329,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBSP,SÃO PAULO,SP,SUDESTE,SBVT,VITÓRIA,ES,SUDESTE,DOMÉSTICA,REGULAR,12537,71064,15260
3330,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBSR,SÃO JOSÉ DO RIO PRETO,SP,SUDESTE,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,6983,21840,8960
3331,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBSR,SÃO JOSÉ DO RIO PRETO,SP,SUDESTE,SBSP,SÃO PAULO,SP,SUDESTE,DOMÉSTICA,REGULAR,5203,16419,6786
3332,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBSV,SALVADOR,BA,NORDESTE,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,10344,65100,11936
3333,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBSV,SALVADOR,BA,NORDESTE,SBFZ,FORTALEZA,CE,NORDESTE,DOMÉSTICA,REGULAR,5138,31496,6666
3334,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBSV,SALVADOR,BA,NORDESTE,SBGL,RIO DE JANEIRO,RJ,SUDESTE,DOMÉSTICA,REGULAR,124,1218,140
3335,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBSV,SALVADOR,BA,NORDESTE,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,35881,304920,40420
3336,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBSV,SALVADOR,BA,NORDESTE,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,DOMÉSTICA,REGULAR,7931,88128,10080
3337,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBSV,SALVADOR,BA,NORDESTE,SBSP,SÃO PAULO,SP,SUDESTE,DOMÉSTICA,REGULAR,17923,174640,20210
3338,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBTC,UNA,BA,NORDESTE,SBSP,SÃO PAULO,SP,SUDESTE,DOMÉSTICA,REGULAR,631,10980,1586
3339,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBTE,TERESINA,PI,NORDESTE,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,8272,79440,9906
3340,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBTE,TERESINA,PI,NORDESTE,SBFZ,FORTALEZA,CE,NORDESTE,DOMÉSTICA,REGULAR,4121,14910,4890
3341,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBTE,TERESINA,PI,NORDESTE,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,5467,91520,7252
3342,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBTE,TERESINA,PI,NORDESTE,SBSL,SÃO LUÍS,MA,NORDESTE,DOMÉSTICA,REGULAR,282,1268,668
3343,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBUL,UBERLÂNDIA,MG,SUDESTE,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,1633,4381,2264
3344,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBUL,UBERLÂNDIA,MG,SUDESTE,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,5668,20444,6568
3345,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBVT,VITÓRIA,ES,SUDESTE,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,6470,49036,8744
3346,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBVT,VITÓRIA,ES,SUDESTE,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,16574,86870,19636
3347,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBVT,VITÓRIA,ES,SUDESTE,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,DOMÉSTICA,REGULAR,6997,25140,8436
3348,TAM,TAM LINHAS AÉREAS S.A.,2021,11,SBVT,VITÓRIA,ES,SUDESTE,SBSP,SÃO PAULO,SP,SUDESTE,DOMÉSTICA,REGULAR,12448,69552,14980
3349,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBAR,ARACAJU,SE,NORDESTE,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,4707,41344,5716
3350,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBAR,ARACAJU,SE,NORDESTE,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,10799,100595,12656
3351,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBE,BELÉM,PA,NORTE,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,8955,90272,10516
3352,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBE,BELÉM,PA,NORTE,SBEG,MANAUS,AM,NORTE,DOMÉSTICA,REGULAR,841,11691,1618
3353,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBE,BELÉM,PA,NORTE,SBFZ,FORTALEZA,CE,NORDESTE,DOMÉSTICA,REGULAR,7916,70432,9976
3354,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBE,BELÉM,PA,NORTE,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,13773,209185,16401
3355,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBE,BELÉM,PA,NORTE,SBMQ,MACAPÁ,AP,NORTE,DOMÉSTICA,REGULAR,3035,10199,4946
3356,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBAR,ARACAJU,SE,NORDESTE,DOMÉSTICA,REGULAR,4745,41344,5722
3357,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBBE,BELÉM,PA,NORTE,DOMÉSTICA,REGULAR,8153,90272,9208
3358,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBBV,BOA VISTA,RR,NORTE,DOMÉSTICA,REGULAR,5483,112950,7368
3359,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBCF,CONFINS,MG,SUDESTE,DOMÉSTICA,REGULAR,14548,57918,18550
3360,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBCG,CAMPO GRANDE,MS,CENTRO-OESTE,DOMÉSTICA,REGULAR,6688,42096,8492
3361,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBCT,SÃO JOSÉ DOS PINHAIS,PR,SUL,DOMÉSTICA,REGULAR,11298,67084,13138
3362,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBCY,VÁRZEA GRANDE,MT,CENTRO-OESTE,DOMÉSTICA,REGULAR,7111,46534,10320
3363,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBEG,MANAUS,AM,NORTE,DOMÉSTICA,REGULAR,7532,105246,10796
3364,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBFI,FOZ DO IGUAÇU,PR,SUL,DOMÉSTICA,REGULAR,2951,24301,3786
3365,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBFL,FLORIANÓPOLIS,SC,SUL,DOMÉSTICA,REGULAR,10066,70956,11532
3366,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBFZ,FORTALEZA,CE,NORDESTE,DOMÉSTICA,REGULAR,13991,150588,15946
3367,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBGL,RIO DE JANEIRO,RJ,SUDESTE,DOMÉSTICA,REGULAR,5260,27420,6340
3368,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBGO,GOIÂNIA,GO,CENTRO-OESTE,DOMÉSTICA,REGULAR,8341,8802,10676
3369,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,31545,163305,36110
3370,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBIZ,IMPERATRIZ,MA,NORDESTE,DOMÉSTICA,REGULAR,3654,31077,4716
3371,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBJP,SANTA RITA,PB,NORDESTE,DOMÉSTICA,REGULAR,8743,90789,10070
3372,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBMA,MARABÁ,PA,NORTE,DOMÉSTICA,REGULAR,5178,51700,7588
3373,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBMO,RIO LARGO,AL,NORDESTE,DOMÉSTICA,REGULAR,9695,101524,11656
3374,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBMQ,MACAPÁ,AP,NORTE,DOMÉSTICA,REGULAR,4036,55924,4970
3375,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBNF,NAVEGANTES,SC,SUL,DOMÉSTICA,REGULAR,4249,36780,4908
3376,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBPA,PORTO ALEGRE,RS,SUL,DOMÉSTICA,REGULAR,17643,147660,18992
3377,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBPJ,PALMAS,TO,NORTE,DOMÉSTICA,REGULAR,2447,15550,4208
3378,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBPS,PORTO SEGURO,BA,NORDESTE,DOMÉSTICA,REGULAR,4343,30272,5726
3379,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBPV,PORTO VELHO,RO,NORTE,DOMÉSTICA,REGULAR,3451,59179,5056
3380,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBRB,RIO BRANCO,AC,NORTE,DOMÉSTICA,REGULAR,4241,70215,5426
3381,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBRF,RECIFE,PE,NORDESTE,DOMÉSTICA,REGULAR,13374,129012,15810
3382,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,DOMÉSTICA,REGULAR,23437,170752,25820
3383,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBSG,SÃO GONÇALO DO AMARANTE,RN,NORDESTE,DOMÉSTICA,REGULAR,10646,113344,12038
3384,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBSL,SÃO LUÍS,MA,NORDESTE,DOMÉSTICA,REGULAR,10188,94922,11818
3385,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBSN,SANTARÉM,PA,NORTE,DOMÉSTICA,REGULAR,5395,75330,7548
3386,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBSP,SÃO PAULO,SP,SUDESTE,DOMÉSTICA,REGULAR,34572,214512,40740
3387,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBSV,SALVADOR,BA,NORDESTE,DOMÉSTICA,REGULAR,11724,67270,12896
3388,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBTE,TERESINA,PI,NORDESTE,DOMÉSTICA,REGULAR,9315,82088,10384
3389,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBUL,UBERLÂNDIA,MG,SUDESTE,DOMÉSTICA,REGULAR,2289,6740,3448
3390,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBR,BRASÍLIA,DF,CENTRO-OESTE,SBVT,VITÓRIA,ES,SUDESTE,DOMÉSTICA,REGULAR,7781,49979,8842
3391,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBBV,BOA VISTA,RR,NORTE,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,7020,112950,7368
3392,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBCF,CONFINS,MG,SUDESTE,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,12866,56145,18960
3393,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBCF,CONFINS,MG,SUDESTE,SBFZ,FORTALEZA,CE,NORDESTE,DOMÉSTICA,REGULAR,5746,59456,6826
3394,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBCF,CONFINS,MG,SUDESTE,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,28351,92752,36105
3395,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBCF,CONFINS,MG,SUDESTE,SBMO,RIO LARGO,AL,NORDESTE,DOMÉSTICA,REGULAR,671,5708,714
3396,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBCF,CONFINS,MG,SUDESTE,SBPS,PORTO SEGURO,BA,NORDESTE,DOMÉSTICA,REGULAR,258,1254,360
3397,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBCF,CONFINS,MG,SUDESTE,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,DOMÉSTICA,REGULAR,6963,23250,8680
3398,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBCF,CONFINS,MG,SUDESTE,SBSG,SÃO GONÇALO DO AMARANTE,RN,NORDESTE,DOMÉSTICA,REGULAR,376,3600,440
3399,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBCF,CONFINS,MG,SUDESTE,SBSP,SÃO PAULO,SP,SUDESTE,DOMÉSTICA,REGULAR,26622,104800,32168
3400,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBCG,CAMPO GRANDE,MS,CENTRO-OESTE,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,7619,42096,8498
3401,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBCG,CAMPO GRANDE,MS,CENTRO-OESTE,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,14840,84351,16482
3402,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBCG,CAMPO GRANDE,MS,CENTRO-OESTE,SBSP,SÃO PAULO,SP,SUDESTE,DOMÉSTICA,REGULAR,5718,34983,6282
3403,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBCH,CHAPECÓ,SC,SUL,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,3322,17158,3994
3404,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBCN,CALDAS NOVAS,GO,CENTRO-OESTE,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,1379,6057,1614
3405,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBCT,SÃO JOSÉ DOS PINHAIS,PR,SUL,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,10502,67084,13108
3406,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBCT,SÃO JOSÉ DOS PINHAIS,PR,SUL,SBGL,RIO DE JANEIRO,RJ,SUDESTE,DOMÉSTICA,REGULAR,149,673,176
3407,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBCT,SÃO JOSÉ DOS PINHAIS,PR,SUL,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,27684,66774,35406
3408,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBCT,SÃO JOSÉ DOS PINHAIS,PR,SUL,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,DOMÉSTICA,REGULAR,3530,20956,4340
3409,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBCT,SÃO JOSÉ DOS PINHAIS,PR,SUL,SBSP,SÃO PAULO,SP,SUDESTE,DOMÉSTICA,REGULAR,26441,68517,34104
3410,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBCY,VÁRZEA GRANDE,MT,CENTRO-OESTE,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,8995,46534,10324
3411,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBCY,VÁRZEA GRANDE,MT,CENTRO-OESTE,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,15926,123690,17254
3412,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBCY,VÁRZEA GRANDE,MT,CENTRO-OESTE,SBSP,SÃO PAULO,SP,SUDESTE,DOMÉSTICA,REGULAR,7787,70437,8434
3413,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBEG,MANAUS,AM,NORTE,SBBE,BELÉM,PA,NORTE,DOMÉSTICA,REGULAR,1289,11691,1618
3414,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBEG,MANAUS,AM,NORTE,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,9778,105246,10762
3415,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBEG,MANAUS,AM,NORTE,SBFZ,FORTALEZA,CE,NORDESTE,DOMÉSTICA,REGULAR,8986,148180,11666
3416,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBEG,MANAUS,AM,NORTE,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,25952,404550,29161
3417,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBEG,MANAUS,AM,NORTE,SBPV,PORTO VELHO,RO,NORTE,DOMÉSTICA,REGULAR,3632,23591,5006
3418,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBFI,FOZ DO IGUAÇU,PR,SUL,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,3120,24301,3780
3419,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBFI,FOZ DO IGUAÇU,PR,SUL,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,18196,86190,21572
3420,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBFI,FOZ DO IGUAÇU,PR,SUL,SBSP,SÃO PAULO,SP,SUDESTE,DOMÉSTICA,REGULAR,4893,28735,5764
3421,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBFL,FLORIANÓPOLIS,SC,SUL,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,9758,69642,11266
3422,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBFL,FLORIANÓPOLIS,SC,SUL,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,25813,93730,33118
3423,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBFL,FLORIANÓPOLIS,SC,SUL,SBSP,SÃO PAULO,SP,SUDESTE,DOMÉSTICA,REGULAR,18608,69296,23016
3424,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBFZ,FORTALEZA,CE,NORDESTE,SBBE,BELÉM,PA,NORTE,DOMÉSTICA,REGULAR,7284,70432,11260
3425,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBFZ,FORTALEZA,CE,NORDESTE,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,13943,150588,16052
3426,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBFZ,FORTALEZA,CE,NORDESTE,SBCF,CONFINS,MG,SUDESTE,DOMÉSTICA,REGULAR,5711,59456,6874
3427,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBFZ,FORTALEZA,CE,NORDESTE,SBEG,MANAUS,AM,NORTE,DOMÉSTICA,REGULAR,7348,148180,11636
3428,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBFZ,FORTALEZA,CE,NORDESTE,SBGL,RIO DE JANEIRO,RJ,SUDESTE,DOMÉSTICA,REGULAR,4761,69664,5618
3429,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBFZ,FORTALEZA,CE,NORDESTE,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,32306,462359,37857
3430,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBFZ,FORTALEZA,CE,NORDESTE,SBMO,RIO LARGO,AL,NORDESTE,DOMÉSTICA,REGULAR,3701,21886,5434
3431,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBFZ,FORTALEZA,CE,NORDESTE,SBMQ,MACAPÁ,AP,NORTE,DOMÉSTICA,REGULAR,295,0,0
3432,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBFZ,FORTALEZA,CE,NORDESTE,SBPV,PORTO VELHO,RO,NORTE,DOMÉSTICA,REGULAR,315,0,0
3433,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBFZ,FORTALEZA,CE,NORDESTE,SBRF,RECIFE,PE,NORDESTE,DOMÉSTICA,REGULAR,5512,19437,6744
3434,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBFZ,FORTALEZA,CE,NORDESTE,SBSG,SÃO GONÇALO DO AMARANTE,RN,NORDESTE,DOMÉSTICA,REGULAR,5298,12865,6728
3435,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBFZ,FORTALEZA,CE,NORDESTE,SBSL,SÃO LUÍS,MA,NORDESTE,DOMÉSTICA,REGULAR,4200,20057,5442
3436,TAM,TAM LINHAS AÉREAS S.A.,2021,12,SBFZ,FORTALEZA,CE,NORDESTE,SBSP,SÃO PAULO,SP,SUDESTE,DOMÉSTICA,REGULAR,9212,147126,10702
