EMPRESA_SIGLA;EMPRESA_NOME;ANO;MES;AEROPORTO_DE_ORIGEM_SIGLA;AEROPORTO_DE_ORIGEM_NOME;AEROPORTO_DE_ORIGEM_UF;AEROPORTO_DE_ORIGEM_REGIAO;AEROPORTO_DE_DESTINO_SIGLA;AEROPORTO_DE_DESTINO_NOME;AEROPORTO_DE_DESTINO_UF;AEROPORTO_DE_DESTINO_REGIAO;NATUREZA;GRUPO_DE_VOO;PASSAGEIROS_PAGOS;DISTANCIA_VOADA_KM;ASSENTOS
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBEG;MANAUS;AM;NORTE;SBUA;SÃO GABRIEL DA CACHOEIRA;AM;NORTE;DOMÉSTICA;REGULAR;1169;10855;1534
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBEG;MANAUS;AM;NORTE;SWPI;PARINTINS;AM;NORTE;DOMÉSTICA;REGULAR;1365;5872;1888
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBFI;FOZ DO IGUAÇU;PR;SUL;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;DOMÉSTICA;REGULAR;5191;25584;5664
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBFI;FOZ DO IGUAÇU;PR;SUL;SBFL;FLORIANÓPOLIS;SC;SUL;DOMÉSTICA;REGULAR;1074;6330;1227
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBFI;FOZ DO IGUAÇU;PR;SUL;SBJV;JOINVILLE;SC;SUL;DOMÉSTICA;REGULAR;88;573;118
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBFI;FOZ DO IGUAÇU;PR;SUL;SBKP;CAMPINAS;SP;SUDESTE;DOMÉSTICA;REGULAR;6955;43146;7494
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBFI;FOZ DO IGUAÇU;PR;SUL;SBPA;PORTO ALEGRE;RS;SUL;DOMÉSTICA;REGULAR;2519;13501;2714
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBFL;FLORIANÓPOLIS;SC;SUL;SBCF;CONFINS;MG;SUDESTE;DOMÉSTICA;REGULAR;2434;22198;2596
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBFL;FLORIANÓPOLIS;SC;SUL;SBCH;CHAPECÓ;SC;SUL;DOMÉSTICA;REGULAR;5173;21730;7335
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBFL;FLORIANÓPOLIS;SC;SUL;SBFI;FOZ DO IGUAÇU;PR;SUL;DOMÉSTICA;REGULAR;1096;6963;1316
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBFL;FLORIANÓPOLIS;SC;SUL;SBKP;CAMPINAS;SP;SUDESTE;DOMÉSTICA;REGULAR;13766;59180;15019
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBFL;FLORIANÓPOLIS;SC;SUL;SBPA;PORTO ALEGRE;RS;SUL;DOMÉSTICA;REGULAR;6829;27225;8552
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBFL;FLORIANÓPOLIS;SC;SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;DOMÉSTICA;REGULAR;3443;17411;3867
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBFL;FLORIANÓPOLIS;SC;SUL;SBVT;VITÓRIA;ES;SUDESTE;DOMÉSTICA;REGULAR;;1176;118
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBFN;FERNANDO DE NORONHA;PE;NORDESTE;SBRF;RECIFE;PE;NORDESTE;DOMÉSTICA;REGULAR;8525;45567;9794
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBFZ;FORTALEZA;CE;NORDESTE;SBBE;BELÉM;PA;NORTE;DOMÉSTICA;REGULAR;7504;61344;9019
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBFZ;FORTALEZA;CE;NORDESTE;SBCF;CONFINS;MG;SUDESTE;DOMÉSTICA;REGULAR;3702;50166;4511
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBFZ;FORTALEZA;CE;NORDESTE;SBKP;CAMPINAS;SP;SUDESTE;DOMÉSTICA;REGULAR;11252;146790;13190
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBFZ;FORTALEZA;CE;NORDESTE;SBRF;RECIFE;PE;NORDESTE;DOMÉSTICA;REGULAR;12226;76494;16012
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBGL;RIO DE JANEIRO;RJ;SUDESTE;SBCF;CONFINS;MG;SUDESTE;DOMÉSTICA;REGULAR;26;1086;306
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBGL;RIO DE JANEIRO;RJ;SUDESTE;SBKP;CAMPINAS;SP;SUDESTE;DOMÉSTICA;REGULAR;12265;41392;13523
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBGO;GOIÂNIA;GO;CENTRO-OESTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;2;163;136
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBGO;GOIÂNIA;GO;CENTRO-OESTE;SBCF;CONFINS;MG;SUDESTE;DOMÉSTICA;REGULAR;7971;53701;9848
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBGO;GOIÂNIA;GO;CENTRO-OESTE;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;DOMÉSTICA;REGULAR;4484;39485;6272
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBGO;GOIÂNIA;GO;CENTRO-OESTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;DOMÉSTICA;REGULAR;208;1856;283
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBGO;GOIÂNIA;GO;CENTRO-OESTE;SBKP;CAMPINAS;SP;SUDESTE;DOMÉSTICA;REGULAR;14271;97944;18615
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBGO;GOIÂNIA;GO;CENTRO-OESTE;SBPJ;PALMAS;TO;NORTE;DOMÉSTICA;REGULAR;1851;21330;3068
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBGO;GOIÂNIA;GO;CENTRO-OESTE;SBPS;PORTO SEGURO;BA;NORDESTE;DOMÉSTICA;REGULAR;475;4324;544
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBGO;GOIÂNIA;GO;CENTRO-OESTE;SBRF;RECIFE;PE;NORDESTE;DOMÉSTICA;REGULAR;4378;52693;4947
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBGO;GOIÂNIA;GO;CENTRO-OESTE;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;DOMÉSTICA;REGULAR;6229;42435;7704
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBGR;GUARULHOS;SP;SUDESTE;SBBE;BELÉM;PA;NORTE;DOMÉSTICA;REGULAR;7576;132894;9255
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBGR;GUARULHOS;SP;SUDESTE;SBCF;CONFINS;MG;SUDESTE;DOMÉSTICA;REGULAR;12746;51088;16458
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBGR;GUARULHOS;SP;SUDESTE;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;DOMÉSTICA;REGULAR;8031;32310;10732
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBGR;GUARULHOS;SP;SUDESTE;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;DOMÉSTICA;REGULAR;6561;69160;8852
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBGR;GUARULHOS;SP;SUDESTE;SBFL;FLORIANÓPOLIS;SC;SUL;DOMÉSTICA;REGULAR;96;515;118
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBGR;GUARULHOS;SP;SUDESTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;DOMÉSTICA;REGULAR;;337;118
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBGR;GUARULHOS;SP;SUDESTE;SBJU;JUAZEIRO DO NORTE;CE;NORDESTE;DOMÉSTICA;REGULAR;3077;47040;4158
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBGR;GUARULHOS;SP;SUDESTE;SBPA;PORTO ALEGRE;RS;SUL;DOMÉSTICA;REGULAR;16586;117776;19041
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBGR;GUARULHOS;SP;SUDESTE;SBRF;RECIFE;PE;NORDESTE;DOMÉSTICA;REGULAR;21637;292039;23844
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBGR;GUARULHOS;SP;SUDESTE;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;DOMÉSTICA;REGULAR;7467;26411;9254
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBGR;GUARULHOS;SP;SUDESTE;SBSL;SÃO LUÍS;MA;NORDESTE;DOMÉSTICA;REGULAR;293;;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBGV;GOVERNADOR VALADARES;MG;SUDESTE;SBCF;CONFINS;MG;SUDESTE;DOMÉSTICA;REGULAR;2553;9184;2840
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBHT;ALTAMIRA;PA;NORTE;SBBE;BELÉM;PA;NORTE;DOMÉSTICA;REGULAR;3632;13104;4662
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBIL;ILHÉUS;BA;NORDESTE;SBCF;CONFINS;MG;SUDESTE;DOMÉSTICA;REGULAR;3049;20972;3351
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBIL;ILHÉUS;BA;NORDESTE;SBKP;CAMPINAS;SP;SUDESTE;DOMÉSTICA;REGULAR;2902;34916;3705
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBIL;ILHÉUS;BA;NORDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;2192;5175;2714
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBIZ;IMPERATRIZ;MA;NORDESTE;SBBE;BELÉM;PA;NORTE;DOMÉSTICA;REGULAR;2485;14250;5061
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBIZ;IMPERATRIZ;MA;NORDESTE;SBKP;CAMPINAS;SP;SUDESTE;DOMÉSTICA;REGULAR;1453;34992;2124
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBIZ;IMPERATRIZ;MA;NORDESTE;SBRF;RECIFE;PE;NORDESTE;DOMÉSTICA;REGULAR;903;;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBIZ;IMPERATRIZ;MA;NORDESTE;SBSL;SÃO LUÍS;MA;NORDESTE;DOMÉSTICA;REGULAR;2012;10670;3789
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBJA;JAGUARUNA;SC;SUL;SBKP;CAMPINAS;SP;SUDESTE;DOMÉSTICA;REGULAR;2369;15157;2714
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBJE;CRUZ;CE;NORDESTE;SBCF;CONFINS;MG;SUDESTE;DOMÉSTICA;REGULAR;1938;32300;2132
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBJE;CRUZ;CE;NORDESTE;SBKP;CAMPINAS;SP;SUDESTE;DOMÉSTICA;REGULAR;1058;18808;1362
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBJI;JI-PARANÁ;RO;NORTE;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;DOMÉSTICA;REGULAR;3118;22848;3304
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBJP;SANTA RITA;PB;NORDESTE;SBCF;CONFINS;MG;SUDESTE;DOMÉSTICA;REGULAR;464;6780;472
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBJP;SANTA RITA;PB;NORDESTE;SBKP;CAMPINAS;SP;SUDESTE;DOMÉSTICA;REGULAR;4592;65790;5436
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBJP;SANTA RITA;PB;NORDESTE;SBRF;RECIFE;PE;NORDESTE;DOMÉSTICA;REGULAR;7415;13407;8572
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBJU;JUAZEIRO DO NORTE;CE;NORDESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;3033;47040;4149
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBJU;JUAZEIRO DO NORTE;CE;NORDESTE;SBKP;CAMPINAS;SP;SUDESTE;DOMÉSTICA;REGULAR;2737;52569;3710
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBJU;JUAZEIRO DO NORTE;CE;NORDESTE;SBRF;RECIFE;PE;NORDESTE;DOMÉSTICA;REGULAR;394;2940;612
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBJV;JOINVILLE;SC;SUL;SBKP;CAMPINAS;SP;SUDESTE;DOMÉSTICA;REGULAR;4833;31205;5468
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKG;CAMPINA GRANDE;PB;NORDESTE;SBRF;RECIFE;PE;NORDESTE;DOMÉSTICA;REGULAR;3763;10010;4872
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBAE;AREALVA;SP;SUDESTE;DOMÉSTICA;REGULAR;3772;15400;4904
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBAR;ARACAJU;SE;NORDESTE;DOMÉSTICA;REGULAR;3679;49619;4078
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBAU;ARAÇATUBA;SP;SUDESTE;DOMÉSTICA;REGULAR;3718;29378;5120
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBBE;BELÉM;PA;NORTE;DOMÉSTICA;REGULAR;9171;195129;11824
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;15355;140448;23514
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBCA;CASCAVEL;PR;SUL;DOMÉSTICA;REGULAR;5272;34884;5776
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBCF;CONFINS;MG;SUDESTE;DOMÉSTICA;REGULAR;29032;133233;37752
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBCG;CAMPO GRANDE;MS;CENTRO-OESTE;DOMÉSTICA;REGULAR;10971;85284;13417
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBCH;CHAPECÓ;SC;SUL;DOMÉSTICA;REGULAR;7267;41818;8472
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBCN;CALDAS NOVAS;GO;CENTRO-OESTE;DOMÉSTICA;REGULAR;916;7284;1416
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBCR;CORUMBÁ;MS;CENTRO-OESTE;DOMÉSTICA;REGULAR;926;23600;2360
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;DOMÉSTICA;REGULAR;20760;69800;26289
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBCX;CAXIAS DO SUL;RS;SUL;DOMÉSTICA;REGULAR;2615;19950;2950
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;DOMÉSTICA;REGULAR;16880;159616;22419
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBDB;BONITO;MS;CENTRO-OESTE;DOMÉSTICA;REGULAR;650;;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBDN;PRESIDENTE PRUDENTE;SP;SUDESTE;DOMÉSTICA;REGULAR;5632;48043;7502
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBEG;MANAUS;AM;NORTE;DOMÉSTICA;REGULAR;15701;267240;22427
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBFI;FOZ DO IGUAÇU;PR;SUL;DOMÉSTICA;REGULAR;6877;43146;7523
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBFL;FLORIANÓPOLIS;SC;SUL;DOMÉSTICA;REGULAR;14033;60794;15362
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBFZ;FORTALEZA;CE;NORDESTE;DOMÉSTICA;REGULAR;11019;146790;13247
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;DOMÉSTICA;REGULAR;11978;43382;14121
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBGO;GOIÂNIA;GO;CENTRO-OESTE;DOMÉSTICA;REGULAR;12918;96460;18333
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBIL;ILHÉUS;BA;NORDESTE;DOMÉSTICA;REGULAR;2982;36163;3870
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBIZ;IMPERATRIZ;MA;NORDESTE;DOMÉSTICA;REGULAR;1450;34992;2124
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBJA;JAGUARUNA;SC;SUL;DOMÉSTICA;REGULAR;2448;15816;2832
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBJE;CRUZ;CE;NORDESTE;DOMÉSTICA;REGULAR;1165;18808;1353
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBJP;SANTA RITA;PB;NORDESTE;DOMÉSTICA;REGULAR;4754;65790;5398
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBJU;JUAZEIRO DO NORTE;CE;NORDESTE;DOMÉSTICA;REGULAR;2516;54516;3884
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBJV;JOINVILLE;SC;SUL;DOMÉSTICA;REGULAR;4892;31205;5474
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBLO;LONDRINA;PR;SUL;DOMÉSTICA;REGULAR;7229;45621;8793
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBMG;MARINGÁ;PR;SUL;DOMÉSTICA;REGULAR;6411;53607;7604
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBML;MARÍLIA;SP;SUDESTE;DOMÉSTICA;REGULAR;2481;14749;3380
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBMO;RIO LARGO;AL;NORDESTE;DOMÉSTICA;REGULAR;4895;59706;5250
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBMQ;MACAPÁ;AP;NORTE;DOMÉSTICA;REGULAR;529;;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBNF;NAVEGANTES;SC;SUL;DOMÉSTICA;REGULAR;10760;50270;13287
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBPA;PORTO ALEGRE;RS;SUL;DOMÉSTICA;REGULAR;33824;216752;36512
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBPB;PARNAÍBA;PI;NORDESTE;DOMÉSTICA;REGULAR;1019;9244;678
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBPJ;PALMAS;TO;NORTE;DOMÉSTICA;REGULAR;2591;32660;3059
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBPL;PETROLINA;PE;NORDESTE;DOMÉSTICA;REGULAR;2102;38410;3038
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBPS;PORTO SEGURO;BA;NORDESTE;DOMÉSTICA;REGULAR;4334;36795;4836
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBPV;PORTO VELHO;RO;NORTE;DOMÉSTICA;REGULAR;4209;64584;4599
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBRD;RONDONÓPOLIS;MT;CENTRO-OESTE;DOMÉSTICA;REGULAR;1812;22407;2284
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBRF;RECIFE;PE;NORDESTE;DOMÉSTICA;REGULAR;24914;237978;28227
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;DOMÉSTICA;REGULAR;22823;98087;28884
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;DOMÉSTICA;REGULAR;6839;23980;7624
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBSG;SÃO GONÇALO DO AMARANTE;RN;NORDESTE;DOMÉSTICA;REGULAR;5176;73440;5490
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBSI;SINOP;MT;CENTRO-OESTE;DOMÉSTICA;REGULAR;2108;24416;2700
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBSL;SÃO LUÍS;MA;NORDESTE;DOMÉSTICA;REGULAR;2413;59592;3338
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBSR;SÃO JOSÉ DO RIO PRETO;SP;SUDESTE;DOMÉSTICA;REGULAR;6375;36842;7700
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;15661;180792;20487
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBTE;TERESINA;PI;NORDESTE;DOMÉSTICA;REGULAR;6813;110592;9179
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBTG;TRÊS LAGOAS;MS;CENTRO-OESTE;DOMÉSTICA;REGULAR;1428;14896;1938
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBUL;UBERLÂNDIA;MG;SUDESTE;DOMÉSTICA;REGULAR;6493;51448;7550
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBUR;UBERABA;MG;SUDESTE;DOMÉSTICA;REGULAR;626;4452;832
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBVT;VITÓRIA;ES;SUDESTE;DOMÉSTICA;REGULAR;14056;120276;18081
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SBZM;GOIANÁ;MG;SUDESTE;DOMÉSTICA;REGULAR;2534;20240;3242
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBKP;CAMPINAS;SP;SUDESTE;SWLC;RIO VERDE;GO;CENTRO-OESTE;DOMÉSTICA;REGULAR;1324;16077;1604
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBLO;LONDRINA;PR;SUL;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;DOMÉSTICA;REGULAR;4699;29610;6510
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBLO;LONDRINA;PR;SUL;SBKP;CAMPINAS;SP;SUDESTE;DOMÉSTICA;REGULAR;7048;44799;8609
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBLO;LONDRINA;PR;SUL;SBPA;PORTO ALEGRE;RS;SUL;DOMÉSTICA;REGULAR;694;8151;770
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBMA;MARABÁ;PA;NORTE;SBBE;BELÉM;PA;NORTE;DOMÉSTICA;REGULAR;4107;20654;7326
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBMA;MARABÁ;PA;NORTE;SBCF;CONFINS;MG;SUDESTE;DOMÉSTICA;REGULAR;2646;36982;3344
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2021;11;SBME;MACAÉ;RJ;SUDESTE;SBCP;CAMPOS DOS GOYTACAZES;RJ;SUDESTE;DOMÉSTICA;REGULAR;2;1530;1260
